date,time,open,high,low,close,volume
2016-03-22,14:00:00,416.28,416.49,414.49,415.25,66.6179954
2016-03-22,15:00:00,415.27,417.69,415.27,417.05,62.731841839999994
2016-03-22,16:00:00,417.01,417.5,416.79,417.02,39.46298774
2016-03-22,17:00:00,417.09,417.16,416.34,417.03,33.796958610000004
2016-03-22,18:00:00,417.03,417.03,416.31,416.69,43.921027239999965
2016-03-22,19:00:00,416.61,417.0,415.82,416.12,31.712657800000034
2016-03-22,20:00:00,416.1,416.66,415.86,416.66,71.41448916000003
2016-03-22,21:00:00,416.66,416.67,416.52,416.59,81.84999248
2016-03-22,22:00:00,416.59,416.79,416.32,416.79,44.08324580000002
2016-03-22,23:00:00,416.77,417.4,416.73,417.35,41.89279912000001
2016-03-23,00:00:00,417.36,417.45,417.24,417.38,108.65874196999998
2016-03-23,01:00:00,417.42,417.48,417.16,417.16,56.75281542999999
2016-03-23,02:00:00,417.26,417.44,417.06,417.14,26.42540269
2016-03-23,03:00:00,417.3,417.48,416.99,417.01,24.736358240000005
2016-03-23,04:00:00,417.05,417.05,416.3,416.4,13.524126949999992
2016-03-23,05:00:00,416.3,416.66,416.3,416.64,10.218779810000003
2016-03-23,06:00:00,416.69,417.13,416.36,417.13,11.378657469999997
2016-03-23,07:00:00,417.02,417.47,416.7,416.71,17.041258589999998
2016-03-23,08:00:00,416.85,417.19,416.71,417.15,29.830855200000002
2016-03-23,09:00:00,417.29,417.45,416.86,417.45,37.138308999999985
2016-03-23,10:00:00,417.33,417.49,417.02,417.24,86.18464816000002
2016-03-23,11:00:00,417.24,417.34,415.02,415.39,60.206557410000045
2016-03-23,12:00:00,415.38,415.94,414.23,415.94,66.43933874
2016-03-23,13:00:00,415.98,417.21,415.61,417.14,36.69017171000001
2016-03-23,14:00:00,417.18,417.49,416.16,417.48,46.41596064000002
2016-03-23,15:00:00,417.49,417.75,417.06,417.6,70.32783050999998
2016-03-23,16:00:00,417.59,417.85,417.01,417.85,67.11718924000002
2016-03-23,17:00:00,417.8,418.06,417.77,418.06,96.06213301000003
2016-03-23,18:00:00,418.06,418.92,418.06,418.8,53.68363319999998
2016-03-23,19:00:00,418.8,418.98,418.14,418.14,27.303397569999994
2016-03-23,20:00:00,418.19,418.28,416.69,417.53,34.284392950000004
2016-03-23,21:00:00,417.53,417.72,417.32,417.32,38.42088099
2016-03-23,22:00:00,417.28,417.35,416.38,417.13,18.599534440000006
2016-03-23,23:00:00,417.13,417.2,416.0,416.04,81.27514146
2016-03-24,00:00:00,416.03,416.34,415.72,415.99,27.012976680000012
2016-03-24,01:00:00,415.99,416.64,415.85,416.64,16.545487480000006
2016-03-24,02:00:00,416.64,416.83,416.24,416.77,19.840304999999997
2016-03-24,03:00:00,416.77,416.82,416.21,416.21,20.246421850000004
2016-03-24,04:00:00,416.11,416.11,415.15,415.15,15.811888239999995
2016-03-24,05:00:00,415.14,415.14,414.41,414.41,24.34607753000001
2016-03-24,06:00:00,414.41,414.41,413.76,414.03,26.603777870000023
2016-03-24,07:00:00,414.07,415.13,414.07,414.3,11.333918169999997
2016-03-24,08:00:00,414.4,415.22,414.19,415.21,31.55474335000002
2016-03-24,09:00:00,415.15,415.43,414.68,415.43,23.826222079999997
2016-03-24,10:00:00,415.41,416.33,415.37,416.33,81.43633458000002
2016-03-24,11:00:00,416.36,416.65,416.0,416.34,49.765172530000044
2016-03-24,12:00:00,416.24,416.35,415.66,416.25,25.630725340000037
2016-03-24,13:00:00,416.28,416.36,415.78,416.01,29.114616350000016
2016-03-24,14:00:00,415.89,415.99,415.46,415.98,32.813220699999995
2016-03-24,15:00:00,415.93,415.99,415.67,415.76,23.308756440000042
2016-03-24,16:00:00,415.72,416.88,415.16,416.52,55.83138136
2016-03-24,17:00:00,416.41,416.41,416.35,416.36,0.70925958
2016-03-24,18:00:00,416.35,416.35,416.23,416.23,2.5799609499999994
2016-03-24,19:00:00,416.23,416.23,413.92,414.09,15.76902730999999
2016-03-24,20:00:00,414.09,414.75,412.54,412.83,36.62049340000002
2016-03-24,21:00:00,412.86,412.9,411.48,411.88,95.32968833999998
2016-03-24,22:00:00,411.88,413.12,411.88,413.02,59.63049164000002
2016-03-24,23:00:00,412.74,414.0,412.14,413.76,35.82671521000004
2016-03-25,00:00:00,413.87,414.13,413.25,413.7,68.86065032000002
2016-03-25,01:00:00,413.78,413.86,413.24,413.86,44.02522579000002
2016-03-25,02:00:00,413.87,414.34,413.72,414.21,31.163485829999996
2016-03-25,03:00:00,414.33,414.37,413.63,413.8,18.106090000000005
2016-03-25,04:00:00,413.65,415.25,413.65,415.25,23.763068049999994
2016-03-25,05:00:00,415.25,415.26,414.5,414.51,11.765618779999993
2016-03-25,06:00:00,414.5,414.6,414.11,414.6,15.818155999999995
2016-03-25,07:00:00,414.84,414.93,414.21,414.79,7.281011409999999
2016-03-25,08:00:00,414.79,415.69,414.59,415.48,14.658520799999986
2016-03-25,09:00:00,415.49,415.7,414.76,415.19,21.244286030000012
2016-03-25,10:00:00,415.17,415.7,415.13,415.59,28.02370595000002
2016-03-25,11:00:00,415.6,416.45,415.56,416.01,60.264434819999984
2016-03-25,12:00:00,416.12,416.5,415.59,416.38,31.027600079999996
2016-03-25,13:00:00,416.47,416.7,416.07,416.61,26.702665840000012
2016-03-25,14:00:00,416.47,416.47,415.08,415.2,26.113291540000052
2016-03-25,15:00:00,415.18,415.31,414.43,415.0,37.36734218000003
2016-03-25,16:00:00,414.99,416.18,414.84,415.51,74.69882375000009
2016-03-25,17:00:00,415.58,415.73,415.04,415.73,45.630782459999956
2016-03-25,18:00:00,415.74,416.0,415.67,415.85,18.60029068999999
2016-03-25,19:00:00,415.92,416.21,415.84,416.19,25.890582010000013
2016-03-25,20:00:00,416.14,416.83,416.05,416.41,39.40324120999997
2016-03-25,21:00:00,416.42,417.22,416.36,417.11,57.56914853999997
2016-03-25,22:00:00,417.17,417.76,417.04,417.72,89.03011277000006
2016-03-25,23:00:00,417.75,417.77,417.26,417.28,54.245598699999995
2016-03-26,00:00:00,417.26,417.43,416.76,417.43,13.623320079999996
2016-03-26,01:00:00,417.4,417.67,416.77,417.29,23.103673449999995
2016-03-26,02:00:00,417.24,417.39,416.8,416.91,23.58854607999999
2016-03-26,03:00:00,417.07,417.41,417.07,417.25,12.488052869999995
2016-03-26,04:00:00,417.27,417.46,417.06,417.37,17.268079999999994
2016-03-26,05:00:00,417.37,417.47,416.22,416.22,10.079131119999994
2016-03-26,06:00:00,416.23,416.34,415.29,415.45,10.120608209999995
2016-03-26,07:00:00,415.46,415.46,415.12,415.45,7.899852139999997
2016-03-26,08:00:00,415.47,415.47,414.54,415.14,8.80477999999999
2016-03-26,09:00:00,415.15,415.48,414.62,415.4,4.5362437099999955
2016-03-26,10:00:00,415.39,415.83,415.01,415.67,26.83634114
2016-03-26,11:00:00,415.68,415.97,415.11,415.56,16.443093440000002
2016-03-26,12:00:00,415.56,416.04,415.28,415.95,24.30248155000001
2016-03-26,13:00:00,415.95,416.35,415.65,416.3,25.754269280000006
2016-03-26,14:00:00,416.3,417.14,416.29,416.78,29.443131290000025
2016-03-26,15:00:00,416.71,417.33,416.71,417.28,32.756473340000014
2016-03-26,16:00:00,417.24,417.27,416.55,416.94,40.26360999999998
2016-03-26,17:00:00,416.91,417.24,416.82,417.16,23.64247615
2016-03-26,18:00:00,417.16,417.16,416.55,416.55,31.17648890000003
2016-03-26,19:00:00,416.55,417.09,416.55,416.73,19.0395545
2016-03-26,20:00:00,416.73,416.95,416.31,416.95,22.669103000000007
2016-03-26,21:00:00,416.96,417.07,416.84,416.95,24.34996411000003
2016-03-26,22:00:00,416.91,416.98,416.45,416.6,23.644333770000035
2016-03-26,23:00:00,416.61,416.65,416.41,416.41,32.510955400000014
2016-03-27,00:00:00,416.43,416.9,416.43,416.7,16.108027210000007
2016-03-27,01:00:00,416.67,416.9,416.6,416.78,10.97096644
2016-03-27,02:00:00,416.76,416.93,416.74,416.86,27.703740000000014
2016-03-27,03:00:00,416.9,417.0,416.89,416.9,19.48510148
2016-03-27,04:00:00,416.91,416.91,416.89,416.9,26.676028479999992
2016-03-27,05:00:00,416.89,417.11,416.86,416.89,22.08757
2016-03-27,06:00:00,416.9,417.35,416.87,417.35,39.22285167
2016-03-27,07:00:00,417.36,417.67,417.34,417.66,14.20690905
2016-03-27,08:00:00,417.72,417.77,417.66,417.67,7.483899470000001
2016-03-27,09:00:00,417.67,417.67,417.33,417.48,29.070700000000002
2016-03-27,10:00:00,417.41,417.53,417.34,417.5,17.732292949999994
2016-03-27,11:00:00,417.5,417.5,417.07,417.25,17.030303509999992
2016-03-27,12:00:00,417.26,423.94,417.19,423.94,274.1746893899994
2016-03-27,13:00:00,424.25,425.5,424.25,425.5,265.1271532900001
2016-03-27,14:00:00,425.5,426.5,425.49,426.49,56.328567939999985
2016-03-27,15:00:00,426.49,426.5,425.69,426.49,67.16239440999996
2016-03-27,16:00:00,426.49,426.5,424.01,424.21,71.70489515
2016-03-27,17:00:00,424.21,425.29,424.16,424.39,67.26295066
2016-03-27,18:00:00,424.4,425.05,423.49,425.05,30.48271349000006
2016-03-27,19:00:00,425.04,425.2,423.98,424.26,40.557499809999996
2016-03-27,20:00:00,424.26,425.27,424.0,425.27,73.64759535999997
2016-03-27,21:00:00,425.29,425.32,424.01,424.43,27.399278290000012
2016-03-27,22:00:00,424.43,424.53,424.15,424.2,16.088736539999996
2016-03-27,23:00:00,424.22,424.32,422.58,422.9,15.826770919999989
2016-03-28,00:00:00,422.88,424.1,422.86,424.1,48.49359316999999
2016-03-28,01:00:00,424.1,424.59,423.11,423.46,27.24048264
2016-03-28,02:00:00,423.38,423.98,422.51,423.58,14.15712506999999
2016-03-28,03:00:00,423.58,423.91,423.25,423.54,9.549521089999994
2016-03-28,04:00:00,423.64,423.65,421.79,422.74,11.95358052
2016-03-28,05:00:00,422.74,422.87,422.68,422.76,22.91483648
2016-03-28,06:00:00,422.73,422.73,422.5,422.62,10.024464100000001
2016-03-28,07:00:00,422.73,422.74,421.59,422.46,13.80856227
2016-03-28,08:00:00,422.46,424.05,421.95,424.03,21.813244570000016
2016-03-28,09:00:00,424.03,424.27,422.25,422.35,36.303175400000065
2016-03-28,10:00:00,422.38,423.98,422.22,423.49,38.87386690000001
2016-03-28,11:00:00,423.32,424.0,422.44,422.89,47.51318309999996
2016-03-28,12:00:00,422.89,423.44,420.99,421.08,20.955721759999996
2016-03-28,13:00:00,421.1,421.31,419.85,420.89,31.102694030000027
2016-03-28,14:00:00,421.02,422.46,420.77,422.27,20.744188110000028
2016-03-28,15:00:00,422.26,422.46,420.67,421.78,23.712223329999986
2016-03-28,16:00:00,421.67,422.5,421.67,422.4,27.616938160000018
2016-03-28,17:00:00,422.28,422.49,421.54,422.07,14.633919979999991
2016-03-28,18:00:00,421.93,422.2,421.0,421.94,15.896512650000002
2016-03-28,19:00:00,421.83,422.3,421.34,422.16,16.430069800000012
2016-03-28,20:00:00,422.16,422.97,422.15,422.97,27.60113533999999
2016-03-28,21:00:00,422.92,423.22,422.54,423.22,20.145171990000023
2016-03-28,22:00:00,423.12,424.49,423.08,424.41,38.67487973999996
2016-03-28,23:00:00,424.43,424.58,423.83,424.19,33.50065251000001
2016-03-29,00:00:00,424.19,424.3,422.85,423.91,22.716544150000026
2016-03-29,01:00:00,423.91,424.18,423.23,423.23,44.71276190999997
2016-03-29,02:00:00,423.15,423.19,421.61,421.87,64.35455084
2016-03-29,03:00:00,421.87,423.2,421.86,423.1,29.26823448
2016-03-29,04:00:00,423.11,423.54,423.11,423.42,10.75021710999999
2016-03-29,05:00:00,423.57,423.57,423.14,423.36,15.700371279999995
2016-03-29,06:00:00,423.36,423.52,421.86,422.14,15.179471519999995
2016-03-29,07:00:00,422.21,422.25,420.5,420.5,36.43535639
2016-03-29,08:00:00,420.5,420.51,415.87,415.87,102.21622862000015
2016-03-29,09:00:00,415.87,415.87,409.22,413.76,357.10899166999997
2016-03-29,10:00:00,413.72,415.49,412.96,415.07,49.80942817000003
2016-03-29,11:00:00,415.06,415.07,414.22,414.57,31.36069755000005
2016-03-29,12:00:00,414.58,414.64,412.0,412.25,61.13785845999997
2016-03-29,13:00:00,412.25,413.49,411.88,412.46,88.84849706000003
2016-03-29,14:00:00,412.7,413.65,412.34,413.5,82.92788054000005
2016-03-29,15:00:00,413.5,413.83,412.83,413.58,83.90819350000007
2016-03-29,16:00:00,413.48,414.47,413.36,414.37,40.69906080999999
2016-03-29,17:00:00,414.47,414.99,413.59,414.96,18.089919959999992
2016-03-29,18:00:00,414.98,415.64,414.3,415.5,35.745903650000045
2016-03-29,19:00:00,415.51,416.31,415.13,416.07,65.65596289999998
2016-03-29,20:00:00,416.07,416.5,415.5,416.39,36.12751604999998
2016-03-29,21:00:00,416.4,416.41,415.0,415.04,43.57055906999996
2016-03-29,22:00:00,415.03,415.25,414.34,415.04,28.427934170000015
2016-03-29,23:00:00,415.04,415.04,412.98,414.52,45.35725652000001
2016-03-30,00:00:00,414.51,415.03,414.42,414.9,23.818274000000024
2016-03-30,01:00:00,414.88,415.16,414.75,414.9,37.178473260000004
2016-03-30,02:00:00,414.9,415.06,414.81,415.06,18.059139930000004
2016-03-30,03:00:00,415.14,415.16,413.0,413.0,30.05480894000002
2016-03-30,04:00:00,413.0,413.0,411.84,412.7,55.23794539999999
2016-03-30,05:00:00,412.7,413.9,412.7,413.6,30.01196395999999
2016-03-30,06:00:00,413.56,414.36,413.48,414.16,17.387672850000012
2016-03-30,07:00:00,414.15,414.18,413.24,413.24,23.89928999000002
2016-03-30,08:00:00,413.23,413.45,413.16,413.16,41.42734706000001
2016-03-30,09:00:00,413.16,413.21,412.93,413.15,35.231243770000006
2016-03-30,10:00:00,413.04,413.17,408.92,410.66,141.48576412999998
2016-03-30,11:00:00,410.66,412.71,410.33,412.51,68.96710896000005
2016-03-30,12:00:00,412.46,412.82,411.8,412.82,30.93160001000001
2016-03-30,13:00:00,412.81,413.01,412.2,412.51,51.78353227000006
2016-03-30,14:00:00,412.52,412.75,412.08,412.08,93.15572172000002
2016-03-30,15:00:00,412.09,412.35,411.47,411.6,129.44555076000012
2016-03-30,16:00:00,411.66,412.1,411.58,412.0,122.72479264000003
2016-03-30,17:00:00,412.02,412.99,411.66,412.85,64.3244988
2016-03-30,18:00:00,412.99,412.99,412.03,412.19,38.44861465000002
2016-03-30,19:00:00,412.14,412.77,411.8,412.77,45.62263042000002
2016-03-30,20:00:00,412.79,413.27,412.12,413.04,53.256798499999995
2016-03-30,21:00:00,412.97,415.07,412.86,415.04,68.77606976000006
2016-03-30,22:00:00,415.08,416.0,414.93,416.0,146.14750342999994
2016-03-30,23:00:00,416.0,416.0,415.64,415.64,58.911096180000015
2016-03-31,00:00:00,415.73,415.84,415.42,415.53,35.99162219000001
2016-03-31,01:00:00,415.53,416.0,414.8,414.8,85.54409893000002
2016-03-31,02:00:00,414.8,414.8,414.65,414.66,43.73772676000001
2016-03-31,03:00:00,414.66,414.66,414.01,414.04,56.848357390000004
2016-03-31,04:00:00,414.05,414.05,413.32,413.46,79.10813751
2016-03-31,05:00:00,413.43,413.5,413.29,413.29,27.16573848
2016-03-31,06:00:00,413.24,413.34,413.1,413.3,33.697147269999995
2016-03-31,07:00:00,413.29,413.74,413.06,413.74,24.719580000000004
2016-03-31,08:00:00,413.75,414.0,413.71,414.0,17.59183761
2016-03-31,09:00:00,414.01,415.4,413.98,415.28,14.803023739999983
2016-03-31,10:00:00,415.28,415.48,413.97,415.36,76.44440024000005
2016-03-31,11:00:00,415.27,415.48,414.17,415.08,26.534327480000005
2016-03-31,12:00:00,415.04,415.51,414.62,415.26,30.60923421000001
2016-03-31,13:00:00,415.26,416.48,415.21,416.3,56.16958623999995
2016-03-31,14:00:00,416.35,417.58,416.13,417.58,63.15924686000002
2016-03-31,15:00:00,417.54,417.54,416.15,416.28,36.18941775
2016-03-31,16:00:00,416.28,417.36,416.24,416.84,89.41541512000005
2016-03-31,17:00:00,416.95,417.0,416.57,416.84,37.003086749999994
2016-03-31,18:00:00,416.84,417.0,416.58,416.77,25.486291030000032
2016-03-31,19:00:00,416.68,416.72,416.2,416.45,25.25107221999999
2016-03-31,20:00:00,416.45,416.67,415.85,416.03,37.90025000000003
2016-03-31,21:00:00,416.03,416.91,415.84,415.85,18.472640930000004
2016-03-31,22:00:00,415.88,416.5,415.87,416.31,29.091034300000018
2016-03-31,23:00:00,416.2,416.51,416.1,416.48,33.72776670000001
2016-04-01,00:00:00,416.48,416.79,415.83,416.53,15.095976669999981
2016-04-01,01:00:00,416.53,416.86,415.4,416.66,24.103208330000008
2016-04-01,02:00:00,416.7,416.79,415.29,415.35,28.877324529999992
2016-04-01,03:00:00,415.29,415.46,414.85,415.46,22.866869320000003
2016-04-01,04:00:00,415.44,416.08,415.31,416.01,29.96722533
2016-04-01,05:00:00,416.12,416.32,415.74,415.77,13.172030050000004
2016-04-01,06:00:00,415.9,416.27,414.92,415.37,25.627196800000004
2016-04-01,07:00:00,415.37,415.59,414.63,415.44,13.19662480999998
2016-04-01,08:00:00,415.38,416.33,415.27,415.69,17.961467099999997
2016-04-01,09:00:00,415.7,416.03,415.29,416.01,20.40950525000002
2016-04-01,10:00:00,415.83,416.6,415.75,416.6,45.89393164000002
2016-04-01,11:00:00,416.6,417.0,416.04,416.82,76.51117867000004
2016-04-01,12:00:00,416.78,417.08,416.34,417.08,59.48561621
2016-04-01,13:00:00,417.08,417.5,416.4,416.98,58.64694456000005
2016-04-01,14:00:00,416.86,417.32,416.32,416.49,27.83900168000004
2016-04-01,15:00:00,416.48,417.24,416.36,417.11,46.657319519999994
2016-04-01,16:00:00,417.17,417.25,416.48,416.48,66.04756123000001
2016-04-01,17:00:00,416.48,417.08,416.31,416.93,42.99539772999998
2016-04-01,18:00:00,416.91,417.32,416.34,416.49,34.813709590000045
2016-04-01,19:00:00,416.54,417.01,416.48,416.97,50.27208415000001
2016-04-01,20:00:00,416.95,417.68,416.73,417.68,46.13870999000004
2016-04-01,21:00:00,417.68,420.0,417.54,420.0,234.84110580000007
2016-04-01,22:00:00,419.99,420.5,419.35,420.07,154.47378682999994
2016-04-01,23:00:00,420.07,420.07,418.66,418.68,47.42045210999999
2016-04-02,00:00:00,418.68,418.79,418.27,418.36,45.900253119999995
2016-04-02,01:00:00,418.34,418.79,417.88,418.79,47.852615979999975
2016-04-02,02:00:00,418.78,419.7,418.78,419.36,29.31365913999999
2016-04-02,03:00:00,419.49,419.49,418.52,418.98,30.042622450000007
2016-04-02,04:00:00,418.94,419.45,418.85,419.42,18.024429759999993
2016-04-02,05:00:00,419.41,419.86,419.32,419.43,18.81462543999999
2016-04-02,06:00:00,419.35,419.53,419.32,419.39,19.145829949999996
2016-04-02,07:00:00,419.34,419.39,419.32,419.37,22.14266
2016-04-02,08:00:00,419.36,419.55,419.36,419.5,23.754007299999994
2016-04-02,09:00:00,419.36,419.89,419.36,419.66,21.42136244999999
2016-04-02,10:00:00,419.66,419.89,419.57,419.58,61.81687498999995
2016-04-02,11:00:00,419.58,419.9,419.57,419.85,55.341355809999996
2016-04-02,12:00:00,419.85,419.9,419.46,419.76,30.674522690000135
2016-04-02,13:00:00,419.76,419.98,419.62,419.89,49.55141260000005
2016-04-02,14:00:00,419.9,419.93,418.76,419.23,20.212322040000004
2016-04-02,15:00:00,419.3,419.9,419.15,419.67,32.57089467999999
2016-04-02,16:00:00,419.64,419.94,419.32,419.5,24.32303874
2016-04-02,17:00:00,419.65,419.92,419.45,419.87,45.236198689999995
2016-04-02,18:00:00,419.89,419.91,419.75,419.88,48.22343999999997
2016-04-02,19:00:00,419.85,419.9,419.74,419.88,34.72637000000001
2016-04-02,20:00:00,419.88,419.94,419.78,419.94,74.47851645000006
2016-04-02,21:00:00,419.95,420.0,419.81,420.0,39.664319319999976
2016-04-02,22:00:00,419.97,420.0,419.81,419.95,42.506750000000004
2016-04-02,23:00:00,419.96,420.11,419.66,419.98,47.78864173
2016-04-03,00:00:00,420.09,420.36,419.75,419.89,22.495919790000016
2016-04-03,01:00:00,419.89,420.0,419.5,419.53,72.20646248
2016-04-03,02:00:00,419.5,419.92,419.22,419.89,39.54341000000001
2016-04-03,03:00:00,419.82,419.9,419.06,419.16,17.140579600000013
2016-04-03,04:00:00,419.3,419.5,419.08,419.29,8.301560599999997
2016-04-03,05:00:00,419.18,419.53,419.0,419.39,11.274873769999997
2016-04-03,06:00:00,419.45,419.71,419.15,419.54,10.257104309999997
2016-04-03,07:00:00,419.59,419.73,419.13,419.45,9.594258629999993
2016-04-03,08:00:00,419.43,419.89,419.43,419.74,17.02076068
2016-04-03,09:00:00,419.71,419.93,418.58,418.66,20.057877270000027
2016-04-03,10:00:00,418.67,419.65,418.55,419.65,11.395957489999992
2016-04-03,11:00:00,419.62,420.08,419.59,420.08,21.19471473000002
2016-04-03,12:00:00,420.1,420.8,420.1,420.73,41.655533220000024
2016-04-03,13:00:00,420.73,420.74,419.72,419.96,66.74333000000001
2016-04-03,14:00:00,419.77,420.0,419.46,419.98,24.34797000000003
2016-04-03,15:00:00,419.99,420.0,419.58,419.96,31.780440930000005
2016-04-03,16:00:00,420.0,420.0,419.3,419.3,53.74516248
2016-04-03,17:00:00,419.31,419.54,418.35,419.5,46.51381301999995
2016-04-03,18:00:00,419.55,419.93,419.18,419.34,24.750804920000046
2016-04-03,19:00:00,419.33,420.0,419.21,419.99,35.12882533000001
2016-04-03,20:00:00,420.0,420.39,419.89,420.16,51.68839053999998
2016-04-03,21:00:00,420.08,420.6,419.94,420.06,32.64848851000002
2016-04-03,22:00:00,420.1,420.6,419.91,420.6,30.165308840000026
2016-04-03,23:00:00,420.6,420.98,420.43,420.95,64.67016684999996
2016-04-04,00:00:00,420.88,420.88,419.57,419.92,32.11366699000001
2016-04-04,01:00:00,419.94,419.94,419.32,419.71,24.66483727
2016-04-04,02:00:00,419.66,419.99,419.55,419.99,22.30521674000001
2016-04-04,03:00:00,419.96,420.0,419.83,419.86,32.400469670000014
2016-04-04,04:00:00,419.94,420.0,419.54,419.54,15.83889587
2016-04-04,05:00:00,419.55,419.78,419.41,419.44,14.010323689999996
2016-04-04,06:00:00,419.52,419.9,419.42,419.72,5.5330098
2016-04-04,07:00:00,419.66,419.9,418.48,418.77,36.73569952000003
2016-04-04,08:00:00,418.65,418.78,418.28,418.5,32.41936368000001
2016-04-04,09:00:00,418.51,418.77,418.17,418.43,17.44127397999999
2016-04-04,10:00:00,418.43,419.01,418.12,418.8,36.83643000000003
2016-04-04,11:00:00,419.06,419.06,418.24,418.94,31.218374260000026
2016-04-04,12:00:00,418.95,419.09,418.16,419.0,65.76898417000001
2016-04-04,13:00:00,419.01,419.61,418.93,419.4,30.032885570000005
2016-04-04,14:00:00,419.45,419.5,418.69,419.28,42.17495810999999
2016-04-04,15:00:00,419.29,419.95,419.15,419.69,63.09431897
2016-04-04,16:00:00,419.64,420.01,419.52,419.94,48.7710188599999
2016-04-04,17:00:00,419.83,420.0,419.03,419.03,35.98457299000002
2016-04-04,18:00:00,418.99,419.36,418.42,419.05,39.22921945999993
2016-04-04,19:00:00,419.01,419.5,418.16,419.5,27.752540230000026
2016-04-04,20:00:00,419.5,419.5,419.06,419.47,70.34808277999997
2016-04-04,21:00:00,419.48,419.48,418.77,419.26,25.74300633000002
2016-04-04,22:00:00,419.27,419.5,419.13,419.5,42.985430889999996
2016-04-04,23:00:00,419.5,420.0,419.44,420.0,79.96102099
2016-04-05,00:00:00,420.0,421.98,419.93,421.89,188.56997284000002
2016-04-05,01:00:00,421.95,423.12,421.93,423.09,33.93628371
2016-04-05,02:00:00,423.09,423.4,422.69,423.24,45.26464662
2016-04-05,03:00:00,423.12,423.22,422.45,422.47,29.24112764000001
2016-04-05,04:00:00,422.47,422.47,421.68,421.94,29.234277580000004
2016-04-05,05:00:00,421.9,422.01,421.29,421.6,17.457674969999996
2016-04-05,06:00:00,421.48,422.26,421.48,421.99,11.332208719999999
2016-04-05,07:00:00,422.0,422.54,421.76,421.76,14.054354820000006
2016-04-05,08:00:00,421.6,421.78,421.38,421.78,15.144103999999993
2016-04-05,09:00:00,421.66,422.49,421.63,422.49,42.66689282999999
2016-04-05,10:00:00,422.48,422.48,422.11,422.18,22.76022455999999
2016-04-05,11:00:00,422.27,422.5,421.98,422.32,27.84324037000001
2016-04-05,12:00:00,422.31,422.44,421.58,422.1,20.00931000000001
2016-04-05,13:00:00,422.01,422.14,421.56,421.99,18.141834960000008
2016-04-05,14:00:00,421.9,422.14,421.51,422.1,21.214451959999995
2016-04-05,15:00:00,422.14,422.14,420.67,421.43,22.798576490000034
2016-04-05,16:00:00,421.43,421.73,420.53,421.52,24.861955929999986
2016-04-05,17:00:00,421.5,421.65,420.28,420.68,21.238400000000034
2016-04-05,18:00:00,420.68,421.33,420.6,420.93,24.970446959999997
2016-04-05,19:00:00,420.86,421.76,420.69,421.7,17.16890586
2016-04-05,20:00:00,421.76,422.44,421.63,422.36,62.947110259999945
2016-04-05,21:00:00,422.4,422.86,422.35,422.8,51.48449897000001
2016-04-05,22:00:00,422.8,422.99,422.5,422.52,45.30251441999994
2016-04-05,23:00:00,422.56,422.74,422.42,422.48,57.88009067
2016-04-06,00:00:00,422.48,422.48,422.02,422.31,39.90979000000003
2016-04-06,01:00:00,422.29,422.36,421.81,422.19,16.148999999999994
2016-04-06,02:00:00,422.2,422.49,421.89,421.89,34.64082132000002
2016-04-06,03:00:00,421.95,422.04,421.9,422.03,44.41729752999997
2016-04-06,04:00:00,422.04,422.04,421.99,421.99,63.21415787000004
2016-04-06,05:00:00,421.99,422.04,421.79,421.8,87.84335222
2016-04-06,06:00:00,421.79,421.99,421.59,421.59,31.14244979000001
2016-04-06,07:00:00,421.55,421.66,421.51,421.61,18.288399999999996
2016-04-06,08:00:00,421.65,421.73,421.39,421.47,13.499934190000005
2016-04-06,09:00:00,421.45,421.78,421.26,421.61,25.03404122999999
2016-04-06,10:00:00,421.63,422.7,421.62,422.62,55.39972696999999
2016-04-06,11:00:00,422.6,422.84,421.92,421.97,51.607563779999985
2016-04-06,12:00:00,421.94,422.59,421.7,422.55,28.593413330000004
2016-04-06,13:00:00,422.53,422.84,421.97,422.38,30.648458750000028
2016-04-06,14:00:00,422.35,422.49,421.96,421.96,28.845550000000006
2016-04-06,15:00:00,421.97,422.38,421.83,422.04,61.85534636000004
2016-04-06,16:00:00,422.02,422.85,421.68,421.8,26.693230000000003
2016-04-06,17:00:00,421.55,422.09,421.42,421.62,22.640332060000016
2016-04-06,18:00:00,421.6,422.22,421.51,421.6,18.35258852999999
2016-04-06,19:00:00,421.67,422.0,421.3,421.68,40.16697334000001
2016-04-06,20:00:00,421.67,421.67,421.2,421.36,19.276138069999995
2016-04-06,21:00:00,421.36,421.91,420.99,421.85,73.73519931000017
2016-04-06,22:00:00,421.86,422.38,421.55,421.91,38.371117090000006
2016-04-06,23:00:00,421.92,422.22,421.89,422.06,26.876612970000025
2016-04-07,00:00:00,422.03,422.22,420.7,421.17,23.962046090000012
2016-04-07,01:00:00,421.3,421.37,419.48,420.06,73.57407131000019
2016-04-07,02:00:00,420.05,420.77,420.03,420.73,38.56543892
2016-04-07,03:00:00,420.7,421.71,420.61,421.61,22.020651739999998
2016-04-07,04:00:00,421.6,421.81,421.31,421.48,54.67464104999996
2016-04-07,05:00:00,421.48,421.6,421.02,421.56,45.09200545
2016-04-07,06:00:00,421.54,421.78,421.3,421.59,18.760348310000026
2016-04-07,07:00:00,421.63,421.76,421.32,421.32,9.199118839999997
2016-04-07,08:00:00,421.32,421.45,420.38,420.38,22.617381289999994
2016-04-07,09:00:00,420.37,421.66,420.26,421.29,18.106673249999993
